workerid,proliferate.condition,CC,Southern_rating,SpeakerGender,age_correct,age_incorrect,age_rating,age_type,assertiveness_rating,block,compQuestionType,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_whichSpPoliticsFirst,matrixName_correct,matrixName_incorrect,matrixName_type,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,topic,true_false,whichSpPoliticsFirst,error
4628,default,mask mandates are necessary,0.43,F,34,37,0,INCORRECT,0.58,block2,name_question,0.47,0.61,0.66,F-N-Lisa.png,0.55,critical,list1,list1_NS,Wendy,Sam,INCORRECT,Wendy didn't say that,Lisa,liberal,,say,,0.51,26623,30,N,0.62,masks,,NS,
4628,default,Trump handled the pandemic badly,0.92,M,25,41,1,CORRECT,0.49,block2,age_question,0.51,0.55,0.44,M-S-Ryan.png,0.55,critical,list1,list1_NS,Danny,Olivia,CORRECT,Danny didn't pretend that,Ryan,liberal,,pretend,,0.63,45055,31,S,0.41,Trump_pandemic,,NS,
4628,default,there are too few restrictions on welfare benefits,0.26,M,27,19,0,INCORRECT,0.49,block2,name_question,0.62,0.57,0.36,M-N-Jay.png,0.56,itIsT_F,list1,list1_NS,welfare,universal basic income,INCORRECT,NA,Jay,conservative,,NA,,0.42,27367,32,N,0.46,welfare,,NS,
4628,default,the minimum wage is too high,0.91,F,36,42,0,INCORRECT,0.52,block2,age_question,0.34,0.62,0.74,F-S-Donna.png,0.43,critical,list1,list1_NS,Ken,Lucy,INCORRECT,Ken isn't annoyed that,Donna,conservative,,be_annoyed,,0.66,26120,33,S,0.57,minimum_wage,,NS,
4628,default,the registration due date is next week,,M,,,,,,block3,,,,,M-N-James.png,,critical,list1,list1_NS,,,,Leah didn't say that,James,N,,say,0,,29110,35,N,,registration,NA,NS,
4628,default,medicaid is overfunded,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list1,list1_NS,,,,Allison didn't say that,Helen,conservative,,say,0.32,,15286,36,N,,medicaid,NA,NS,
4628,default,it is too difficult to buy guns,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list1,list1_NS,,,,Owen didn't suggest that,Joseph,conservative,,suggest,0.5,,16783,37,S,,gun_laws,NA,NS,
4628,default,it is too easy to get an abortion,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list1,list1_NS,,,,Grace isn't right that,Daniel,conservative,,be_right,0.22,,33591,38,N,,abortion,NA,NS,
4628,default,Trump handled the pandemic badly,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list1,list1_NS,,,,Danny didn't pretend that,Ryan,liberal,,pretend,0.2,,13970,39,S,,Trump_pandemic,NA,NS,
4628,default,COVID is a dangerous virus,,M,,,,,,block3,,,,,M-N-John.png,,critical,list1,list1_NS,,,,Mary isn't right that,John,liberal,,be_right,0.04,,13614,40,N,,covid,NA,NS,
4628,default,the minimum wage is too high,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list1,list1_NS,,,,Ken isn't annoyed that,Donna,conservative,,be_annoyed,0.39,,15631,41,S,,minimum_wage,NA,NS,
4628,default,mask mandates are necessary,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list1,list1_NS,,,,Wendy didn't say that,Lisa,liberal,,say,0.49,,11880,42,N,,masks,NA,NS,
4628,default,there are fewer participants this week,,F,,,,,,block3,,,,,F-N-Michelle.png,,critical,list1,list1_NS,,,,Chloe didn't hear that,Michelle,N,,hear,0.81,,15542,43,N,,participants,NA,NS,
4628,default,the previous meeting minutes were sent,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list1,list1_NS,,,,Ethan isn't annoyed that,Michael,N,,be_annoyed,0.83,,20727,44,S,,minutes,NA,NS,
4628,default,immigrants steal jobs from Americans,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list1,list1_NS,,,,Ben didn't pretend that,Sarah,conservative,,pretend,0.18,,15815,45,S,,immigrants,NA,NS,
4628,default,there are too few restrictions on welfare benefits,,M,,,,,,block3,,,,,M-N-Jay.png,,itIsT_F,list1,list1_NS,,,,NA,Jay,conservative,,NA,1,,13847,46,N,,welfare,true,NS,
4628,default,the 2020 election was rigged,,M,,,,,,block3,,,,,M-N-Tim.png,,critical,list1,list1_NS,,,,Jen didn't hear that,Tim,conservative,,hear,0.95,,15592,47,N,,2020_election,NA,NS,
4628,default,the next event was rescheduled,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list1,list1_NS,,,,Noah didn't suggest that,Jason,N,,suggest,0.37,,18519,48,S,,next_event,NA,NS,
4628,default,the event website is working now,,F,,,,,,block3,,,,,F-S-Veronica.png,,MC,list1,list1_NS,,,,NA,Veronica,N,,NA,0.97,,17159,49,S,,website,NA,NS,
4628,default,the fundraiser was postponed,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list1,list1_NS,,,,Liam didn't pretend that,Kimberly,N,,pretend,0.27,,16223,50,S,,fundraiser,NA,NS,
4628,default,the uprising at the Capitol was domestic terrorism,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list1,list1_NS,,,,Glenn didn't suggest that,Anthony,liberal,,suggest,0.29,,16184,51,S,,capitol_uprising,NA,NS,
4628,default,the event started late,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list1,list1_NS,,,,Amelia isn't right that,Anna,N,,be_right,0.09,,17408,52,N,,late,NA,NS,
4628,default,the military is overfunded,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list1,list1_NS,,,,Emma didn't hear that,Elizabeth,liberal,,hear,0.93,,12847,53,N,,military,NA,NS,
4628,default,Trump's policies damaged the American economy,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list1,list1_NS,,,,Tony isn't annoyed that,Amy,liberal,,be_annoyed,0.63,,16103,54,S,,Trump_economy,NA,NS,
4628,default,closing businesses during COVID was necessary,,F,,,,,,block3,,,,,F-N-Ashley.png,,MC,list1,list1_NS,,,,NA,Ashley,liberal,,NA,1,,12016,55,N,,lockdown,NA,NS,
4429,default,medicaid is underfunded,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison isn't right that,Sarah,liberal,0.56,be_right,,,4416,4,S,,medicaid,,S,
4429,default,COVID is an overhyped virus,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary didn't acknowledge,Anthony,conservative,0.18,acknowledge,,,2569,5,S,,covid,,S,
4429,default,mask mandates are unnecessary,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list2,list2_S,,,,Wendy isn't right that,Amy,conservative,0.1,be_right,,,2374,6,S,,masks,,S,
4429,default,closing businesses during COVID was unnecessary,,F,,,,,,block1,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,0.18,NA,,,3400,7,S,,lockdown,,S,
4429,default,immigrants support the economy,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list2,list2_S,,,,Ben didn't hear that,Helen,liberal,0.59,hear,,,2657,8,N,,immigrants,,S,
4429,default,the 2020 election was legitimate,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen doesn't think that,Ryan,liberal,0.76,think,,,2481,9,S,,2020_election,,S,
4429,default,the uprising at the Capitol was patriotic,,M,,,,,,block1,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn doesn't know that,John,conservative,0.21,know,,,3177,10,N,,capitol_uprising,,S,
4429,default,it is too easy to buy guns,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen doesn't know that,Daniel,liberal,0.5,know,,,4254,11,N,,gun_laws,,S,
4429,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,0,NA,,,5281,12,NA,,capital,,S,
4429,default,the minimum wage is too low,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken didn't confess that,Elizabeth,liberal,0.31,confess,,,2993,13,N,,minimum_wage,,S,
4429,default,it is too hard to get an abortion,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace didn't acknowledge,Joseph,liberal,0.12,acknowledge,,,5242,14,S,,abortion,,S,
4429,default,Trump's policies improved the American economy,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony didn't confess that,Lisa,conservative,0.66,confess,,,2800,15,N,,Trump_economy,,S,
4429,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,0.98,NA,,,5562,16,NA,,elections,,S,
4429,default,Trump handled the pandemic well,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list2,list2_S,,,,Danny didn't hear that,Tim,conservative,0.49,hear,,,3097,17,N,,Trump_pandemic,,S,
4429,default,the military is underfunded,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma doesn't think that,Donna,conservative,0.51,think,,,4934,18,S,,military,,S,
4429,default,the military is underfunded,0.63,F,36,37,0.01,INCORRECT,0.59,block2,age_question,0.59,0.32,0.36,F-S-Donna.png,0.47,critical,list2,list2_S,Emma,Sandra,INCORRECT,Emma doesn't think that,Donna,conservative,,think,,0.47,35382,20,S,0.3,military,,S,
4429,default,it is too easy to buy guns,0.24,M,34,42,1,CORRECT,0.36,block2,age_question,0.45,0.54,0.19,M-N-Daniel.png,0.53,critical,list2,list2_S,Owen,Bill,CORRECT,Owen doesn't know that,Daniel,liberal,,know,,0.57,26480,21,N,0.41,gun_laws,,S,
4429,default,the uprising at the Capitol was patriotic,0.22,M,30,43,1,CORRECT,0.42,block2,name_question,0.34,0.56,0.19,M-N-John.png,0.57,critical,list2,list2_S,Glenn,Shari,CORRECT,Glenn doesn't know that,John,conservative,,know,,0.58,34728,22,N,0.39,capitol_uprising,,S,
4429,default,immigrants support the economy,0.3,F,29,37,0,INCORRECT,0.36,block2,name_question,0.62,0.43,0.55,F-N-Helen.png,0.57,critical,list2,list2_S,Ben,Marie,INCORRECT,Ben didn't hear that,Helen,liberal,,hear,,0.38,29497,23,N,0.52,immigrants,,S,
4429,default,it is too hard to get an abortion,0.59,M,27,24,0.99,CORRECT,0.42,block2,age_question,0.66,0.62,0.51,M-S-Joseph.png,0.52,critical,list2,list2_S,Grace,Sam,CORRECT,Grace didn't acknowledge,Joseph,liberal,,acknowledge,,0.36,22438,24,S,0.57,abortion,,S,
4429,default,mask mandates are unnecessary,0.67,F,26,31,1,CORRECT,0.59,block2,age_question,0.56,0.43,0.45,F-S-Amy.png,0.51,critical,list2,list2_S,Wendy,Lucy,CORRECT,Wendy isn't right that,Amy,conservative,,be_right,,0.35,20061,25,S,0.35,masks,,S,
4429,default,Trump's policies improved the American economy,0.16,F,34,21,0,INCORRECT,0.41,block2,name_question,0.42,0.53,0.61,F-N-Lisa.png,0.56,critical,list2,list2_S,Tony,Judith,INCORRECT,Tony didn't confess that,Lisa,conservative,,confess,,0.56,25876,26,N,0.53,Trump_economy,,S,
4429,default,Trump handled the pandemic well,0.12,M,26,21,1,CORRECT,0.35,block2,age_question,0.64,0.55,0.51,M-N-Tim.png,0.44,critical,list2,list2_S,Danny,Sally,CORRECT,Danny didn't hear that,Tim,conservative,,hear,,0.38,23110,27,N,0.18,Trump_pandemic,,S,
4429,default,there are too few restrictions on welfare benefits,0.55,F,28,24,1,CORRECT,0.47,block2,name_question,0.73,0.62,0.69,F-S-Rachel.png,0.46,itIsT_F,list2,list2_S,welfare,capitol punishment,CORRECT,NA,Rachel,conservative,,NA,,0.21,22641,28,S,0.2,welfare,,S,
4429,default,closing businesses during COVID was unnecessary,0.16,F,22,20,0,INCORRECT,0.49,block2,name_question,0.65,0.55,0.55,F-S-Lily.png,0.63,MC,list2,list2_S,the lockdown,affirmative action,INCORRECT,NA,Lily,conservative,,NA,,0.4,25307,29,S,0.18,lockdown,,S,
4429,default,the 2020 election was legitimate,0.88,M,25,18,0,INCORRECT,0.53,block2,age_question,0.15,0.59,0.32,M-S-Ryan.png,0.53,critical,list2,list2_S,Jen,Charlotte,INCORRECT,Jen doesn't think that,Ryan,liberal,,think,,0.8,21389,30,S,0.27,2020_election,,S,
4429,default,medicaid is underfunded,0.81,F,30,18,0,INCORRECT,0.46,block2,age_question,0.57,0.61,0.63,F-S-Sarah.png,0.47,critical,list2,list2_S,Allison,Danielle,INCORRECT,Allison isn't right that,Sarah,liberal,,be_right,,0.39,41662,31,S,0.63,medicaid,,S,
4429,default,the minimum wage is too low,0.13,F,27,19,0,INCORRECT,0.55,block2,name_question,0.61,0.51,0.52,F-N-Elizabeth.png,0.49,critical,list2,list2_S,Ken,Fran,INCORRECT,Ken didn't confess that,Elizabeth,liberal,,confess,,0.43,57998,32,N,0.58,minimum_wage,,S,
4429,default,COVID is an overhyped virus,0.84,M,29,42,0.99,CORRECT,0.67,block2,name_question,0.28,0.35,0.21,M-S-Anthony.png,0.53,critical,list2,list2_S,Mary,Rhonda,CORRECT,Mary didn't acknowledge,Anthony,conservative,,acknowledge,,0.7,24246,33,S,0.72,covid,,S,
4429,default,closing businesses during COVID was unnecessary,,F,,,,,,block3,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,,NA,0.63,,17334,35,S,,lockdown,NA,S,
4429,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace didn't acknowledge,Joseph,liberal,,acknowledge,0.69,,14938,36,S,,abortion,NA,S,
4429,default,the minimum wage is too low,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken didn't confess that,Elizabeth,liberal,,confess,0.69,,11821,37,N,,minimum_wage,NA,S,
4429,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary didn't acknowledge,Anthony,conservative,,acknowledge,0.86,,17099,38,S,,covid,NA,S,
4429,default,the uprising at the Capitol was patriotic,,M,,,,,,block3,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn doesn't know that,John,conservative,,know,0.76,,12113,39,N,,capitol_uprising,NA,S,
4429,default,Trump's policies improved the American economy,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony didn't confess that,Lisa,conservative,,confess,0.67,,10779,40,N,,Trump_economy,NA,S,
4429,default,it is too easy to buy guns,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen doesn't know that,Daniel,liberal,,know,0.79,,9403,41,N,,gun_laws,NA,S,
4429,default,the event was advertised on social media,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list2,list2_S,,,,Chloe doesn't think that,Kimberly,N,,think,0.53,,14538,42,S,,social_media,NA,S,
4429,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison isn't right that,Sarah,liberal,,be_right,0.12,,15651,43,S,,medicaid,NA,S,
4429,default,these events are well-organized,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_S,,,,Leah isn't right that,Michael,N,,be_right,0.14,,11786,44,S,,organized,NA,S,
4429,default,the military is underfunded,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma doesn't think that,Donna,conservative,,think,0.68,,11247,45,S,,military,NA,S,
4429,default,Trump handled the pandemic well,,M,,,,,,block3,,,,,M-N-Tim.png,,critical,list2,list2_S,,,,Danny didn't hear that,Tim,conservative,,hear,0.58,,11740,46,N,,Trump_pandemic,NA,S,
4429,default,last month's newsletter was sent late,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list2,list2_S,,,,Liam didn't hear that,Anna,N,,hear,0.84,,12452,47,N,,newsletter,NA,S,
4429,default,there are too few restrictions on welfare benefits,,F,,,,,,block3,,,,,F-S-Rachel.png,,itIsT_F,list2,list2_S,,,,NA,Rachel,conservative,,NA,0.09,,12336,48,S,,welfare,false,S,
4429,default,the event website is working now,,M,,,,,,block3,,,,,M-N-Jacob.png,,MC,list2,list2_S,,,,NA,Jacob,N,,NA,0.7,,9611,49,N,,website,NA,S,
4429,default,mask mandates are unnecessary,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list2,list2_S,,,,Wendy isn't right that,Amy,conservative,,be_right,0.11,,14466,50,S,,masks,NA,S,
4429,default,immigrants support the economy,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list2,list2_S,,,,Ben didn't hear that,Helen,liberal,,hear,0.6,,12641,51,N,,immigrants,NA,S,
4429,default,the organizers' contact info is outdated,,M,,,,,,block3,,,,,M-N-James.png,,critical,list2,list2_S,,,,Noah doesn't know that,James,N,,know,0.83,,13665,52,N,,contact,NA,S,
4429,default,the agenda is longer than usual today,,F,,,,,,block3,,,,,F-N-Michelle.png,,critical,list2,list2_S,,,,Ethan didn't confess that,Michelle,N,,confess,0.59,,10925,53,N,,agenda,NA,S,
4429,default,the break will be shortened today,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list2,list2_S,,,,Amelia didn't acknowledge,Jason,N,,acknowledge,0.65,,31275,54,S,,break,NA,S,
4429,default,the 2020 election was legitimate,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen doesn't think that,Ryan,liberal,,think,0.91,,15190,55,S,,2020_election,NA,S,
4470,default,medicaid is overfunded,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list1,list1_S,,,,Allison didn't suggest that,Sarah,conservative,0.23,suggest,,,4868,4,S,,medicaid,,S,
4470,default,closing businesses during COVID was necessary,,F,,,,,,block1,,,,,F-S-Lily.png,,MC,list1,list1_S,,,,NA,Lily,liberal,0.15,NA,,,2492,5,S,,lockdown,,S,
4470,default,it is too easy to get an abortion,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list1,list1_S,,,,Grace didn't confess that,Joseph,conservative,0,confess,,,3363,6,S,,abortion,,S,
4470,default,the uprising at the Capitol was domestic terrorism,,M,,,,,,block1,,,,,M-N-John.png,,critical,list1,list1_S,,,,Glenn doesn't see that,John,liberal,1,see,,,2377,7,N,,capitol_uprising,,S,
4470,default,it is too difficult to buy guns,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list1,list1_S,,,,Owen doesn't see that,Daniel,conservative,0,see,,,2757,8,N,,gun_laws,,S,
4470,default,Trump handled the pandemic badly,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list1,list1_S,,,,Danny isn't annoyed that,Tim,liberal,1,be_annoyed,,,3061,9,N,,Trump_pandemic,,S,
4470,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list1,list1_S,,,,NA,NA,NA,1,NA,,,1983,10,NA,,elections,,S,
4470,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list1,list1_S,,,,NA,NA,NA,0,NA,,,2300,11,NA,,capital,,S,
4470,default,immigrants steal jobs from Americans,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list1,list1_S,,,,Ben isn't annoyed that,Helen,conservative,0.1,be_annoyed,,,2169,12,N,,immigrants,,S,
4470,default,COVID is a dangerous virus,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list1,list1_S,,,,Mary didn't confess that,Anthony,liberal,0.56,confess,,,4865,13,S,,covid,,S,
4470,default,the minimum wage is too high,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list1,list1_S,,,,Ken didn't pretend that,Elizabeth,conservative,0.01,pretend,,,2511,14,N,,minimum_wage,,S,
4470,default,Trump's policies damaged the American economy,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list1,list1_S,,,,Tony didn't pretend that,Lisa,liberal,0.99,pretend,,,2975,15,N,,Trump_economy,,S,
4470,default,the 2020 election was rigged,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list1,list1_S,,,,Jen doesn't know that,Ryan,conservative,0.02,know,,,2021,16,S,,2020_election,,S,
4470,default,the military is overfunded,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list1,list1_S,,,,Emma doesn't know that,Donna,liberal,0.93,know,,,3649,17,S,,military,,S,
4470,default,mask mandates are necessary,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list1,list1_S,,,,Wendy didn't suggest that,Amy,liberal,0.01,suggest,,,2307,18,S,,masks,,S,
4470,default,it is too difficult to buy guns,0.07,M,34,37,0,INCORRECT,0.28,block2,age_question,0.73,0.59,0.51,M-N-Daniel.png,0.74,critical,list1,list1_S,Owen,Sam,INCORRECT,Owen doesn't see that,Daniel,conservative,,see,,0.4,39422,20,N,0.31,gun_laws,,S,
4470,default,the minimum wage is too high,0.09,F,27,43,0,INCORRECT,0.29,block2,name_question,0.77,0.73,0.78,F-N-Elizabeth.png,0.72,critical,list1,list1_S,Ken,Elena,INCORRECT,Ken didn't pretend that,Elizabeth,conservative,,pretend,,0.28,22050,21,N,0.13,minimum_wage,,S,
4470,default,the military is overfunded,0.87,F,36,20,1,CORRECT,0.62,block2,age_question,0.36,0.49,0.64,F-S-Donna.png,0.46,critical,list1,list1_S,Emma,Lucy,CORRECT,Emma doesn't know that,Donna,liberal,,know,,0.75,22741,22,S,0.23,military,,S,
4470,default,there are too few restrictions on welfare benefits,0.52,F,28,37,0,INCORRECT,0.31,block2,name_question,0.61,0.64,0.67,F-S-Rachel.png,0.58,itIsT_F,list1,list1_S,welfare,vaccine mandates,INCORRECT,NA,Rachel,conservative,,NA,,0.32,24373,23,S,0.4,welfare,,S,
4470,default,medicaid is overfunded,0.76,F,30,18,0,INCORRECT,0.32,block2,age_question,0.29,0.53,0.66,F-S-Sarah.png,0.56,critical,list1,list1_S,Allison,Charlotte,INCORRECT,Allison didn't suggest that,Sarah,conservative,,suggest,,0.73,24299,24,S,0.41,medicaid,,S,
4470,default,Trump's policies damaged the American economy,0.05,F,34,18,0,INCORRECT,0.59,block2,name_question,0.76,0.44,0.66,F-N-Lisa.png,0.68,critical,list1,list1_S,Tony,Sandra,INCORRECT,Tony didn't pretend that,Lisa,liberal,,pretend,,0.32,21736,25,N,0.7,Trump_economy,,S,
4470,default,it is too easy to get an abortion,0.54,M,27,40,0,INCORRECT,0.6,block2,age_question,0.45,0.53,0.31,M-S-Joseph.png,0.51,critical,list1,list1_S,Grace,Sally,INCORRECT,Grace didn't confess that,Joseph,conservative,,confess,,0.51,26126,26,S,0.54,abortion,,S,
4470,default,Trump handled the pandemic badly,0.13,M,26,41,1,CORRECT,0.24,block2,age_question,0.64,0.56,0.29,M-N-Tim.png,0.6,critical,list1,list1_S,Danny,Olivia,CORRECT,Danny isn't annoyed that,Tim,liberal,,be_annoyed,,0.37,19861,27,N,0.68,Trump_pandemic,,S,
4470,default,the 2020 election was rigged,0.93,M,25,21,0,INCORRECT,0.74,block2,name_question,0.39,0.48,0.27,M-S-Ryan.png,0.37,critical,list1,list1_S,Jen,Danielle,INCORRECT,Jen doesn't know that,Ryan,conservative,,know,,0.83,184908,28,S,0.69,2020_election,,S,
4470,default,closing businesses during COVID was necessary,0.26,F,22,24,1,CORRECT,0.2,block2,name_question,0.66,0.57,0.68,F-S-Lily.png,0.67,MC,list1,list1_S,the lockdown,affirmative action,CORRECT,NA,Lily,liberal,,NA,,0.29,20044,29,S,0.27,lockdown,,S,
4470,default,COVID is a dangerous virus,1,M,29,24,1,CORRECT,0.72,block2,age_question,0.43,0.49,0.21,M-S-Anthony.png,0.3,critical,list1,list1_S,Mary,Judith,CORRECT,Mary didn't confess that,Anthony,liberal,,confess,,0.82,27582,30,S,0.24,covid,,S,
4470,default,mask mandates are necessary,0.83,F,26,39,1,CORRECT,0.16,block2,age_question,0.42,0.4,0.64,F-S-Amy.png,0.37,critical,list1,list1_S,Wendy,Shari,CORRECT,Wendy didn't suggest that,Amy,liberal,,suggest,,0.63,18176,31,S,0.1,masks,,S,
